timestamp,gapBuy,gapSell,bidA,askA,bidB,askB,errorA,errorB
2026-04-26T21:39:21.1739131-07:00,-32999,18000,4727.5799999999999,4727.8999999999996,4727.5699999999997,4727.7600000000002,,
2026-04-26T21:39:21.2208567-07:00,-32999,18000,4727.5799999999999,4727.8999999999996,4727.5699999999997,4727.7600000000002,,
2026-04-26T21:39:21.2848324-07:00,-31999,18999,4727.5200000000004,4727.8400000000001,4727.5200000000004,4727.71,,
2026-04-26T21:39:21.3301357-07:00,-31999,18999,4727.5200000000004,4727.8400000000001,4727.5200000000004,4727.71,,
2026-04-26T21:39:21.3776130-07:00,-31999,18999,4727.5200000000004,4727.8400000000001,4727.5200000000004,4727.71,,
2026-04-26T21:39:21.4242580-07:00,-25000,26000,4727.4499999999998,4727.7700000000004,4727.5200000000004,4727.71,,
2026-04-26T21:39:21.4712377-07:00,-25000,26000,4727.4499999999998,4727.7700000000004,4727.5200000000004,4727.71,,
2026-04-26T21:39:21.5330796-07:00,-24000,26000,4727.4399999999996,4727.75,4727.5100000000002,4727.6999999999998,,
2026-04-26T21:39:21.5807044-07:00,-24000,26000,4727.4399999999996,4727.75,4727.5100000000002,4727.6999999999998,,
2026-04-26T21:39:21.6272491-07:00,-24000,26000,4727.4399999999996,4727.75,4727.5100000000002,4727.6999999999998,,
2026-04-26T21:39:21.6739596-07:00,-24000,26000,4727.4399999999996,4727.75,4727.5100000000002,4727.6999999999998,,
2026-04-26T21:39:21.7226738-07:00,-24000,26000,4727.4399999999996,4727.75,4727.5100000000002,4727.6999999999998,,
2026-04-26T21:39:21.7831771-07:00,-24000,26000,4727.4399999999996,4727.75,4727.5100000000002,4727.6999999999998,,
2026-04-26T21:39:21.8508346-07:00,-24000,26000,4727.4399999999996,4727.75,4727.5100000000002,4727.6999999999998,,
2026-04-26T21:39:21.8770714-07:00,-24000,26000,4727.4399999999996,4727.75,4727.5100000000002,4727.6999999999998,,
2026-04-26T21:39:21.9244442-07:00,-26000,27000,4727.4300000000003,4727.7700000000004,4727.5100000000002,4727.6999999999998,,
2026-04-26T21:39:22.0027259-07:00,-28000,25000,4727.4300000000003,4727.7700000000004,4727.4899999999998,4727.6800000000003,,
2026-04-26T21:39:22.0355148-07:00,-28000,25000,4727.4300000000003,4727.7700000000004,4727.4899999999998,4727.6800000000003,,
2026-04-26T21:39:22.0801433-07:00,-28000,25000,4727.4300000000003,4727.7700000000004,4727.4899999999998,4727.6800000000003,,
2026-04-26T21:39:22.1278656-07:00,-27000,26000,4727.4200000000001,4727.7600000000002,4727.4899999999998,4727.6800000000003,,
2026-04-26T21:39:22.1737382-07:00,-27000,25000,4727.4200000000001,4727.7600000000002,4727.4899999999998,4727.6700000000001,,
2026-04-26T21:39:22.2218619-07:00,-27000,25000,4727.4200000000001,4727.7600000000002,4727.4899999999998,4727.6700000000001,,
2026-04-26T21:39:22.2839686-07:00,-27000,25000,4727.4200000000001,4727.7600000000002,4727.4899999999998,4727.6700000000001,,
2026-04-26T21:39:22.3301296-07:00,-27000,25000,4727.4200000000001,4727.7600000000002,4727.4899999999998,4727.6700000000001,,
2026-04-26T21:39:22.3780479-07:00,-27000,25000,4727.4200000000001,4727.7600000000002,4727.4899999999998,4727.6700000000001,,
2026-04-26T21:39:22.4241203-07:00,-29000,22999,4727.4200000000001,4727.7600000000002,4727.4700000000003,4727.6499999999996,,
2026-04-26T21:39:22.4715973-07:00,-29000,22999,4727.4200000000001,4727.7600000000002,4727.4700000000003,4727.6499999999996,,
2026-04-26T21:39:22.5338342-07:00,-24000,25999,4727.3900000000003,4727.71,4727.4700000000003,4727.6499999999996,,
2026-04-26T21:39:22.5973421-07:00,-24000,25999,4727.3900000000003,4727.71,4727.4700000000003,4727.6499999999996,,
2026-04-26T21:39:22.6269704-07:00,-24000,25999,4727.3900000000003,4727.71,4727.4700000000003,4727.6499999999996,,
2026-04-26T21:39:22.6744384-07:00,-24000,25999,4727.3900000000003,4727.71,4727.4700000000003,4727.6499999999996,,
2026-04-26T21:39:22.7207879-07:00,-24000,25999,4727.3900000000003,4727.71,4727.4700000000003,4727.6499999999996,,
2026-04-26T21:39:22.7833635-07:00,-23000,26999,4727.3900000000003,4727.71,4727.4799999999996,4727.6599999999999,,
2026-04-26T21:39:22.8312246-07:00,-21000,26999,4727.3900000000003,4727.6899999999996,4727.4799999999996,4727.6599999999999,,
